BGGId,Name,Year,Weight,AvgRating,MinPlayers,MaxPlayers,NumRatings,Kickstarted,Rank,Category
247984,Moorea,2018,2.0,6.2783,2,5,199,0,8296,Thematic
248002,TAGS,2018,1.1111,6.56231,2,4,614,0,4007,Party
248005,Ganymede,2018,2.3269,7.26167,2,4,1183,0,1796,Strategy
248065,Zombicide: Invader,2019,2.4237,7.90597,1,6,1838,1,855,Thematic
248072,Don't Let It Die,2020,2.0,7.22128,1,4,94,1,10073,Thematic
248075,Epic Spell Wars of the Battle Wizards: Panic at the Pleasure Palace,2018,1.4545,6.63489,2,6,303,0,5873,Thematic
248117,Carson City: The Card Game,2018,2.1304,6.91766,1,6,803,0,2730,Strategy
248125,Monumental,2020,2.7381,7.74196,1,4,1031,1,1676,Strategy
248154,Gunfighter,2018,1.8889,7.36222,2,3,45,0,12768,Thematic
248157,Deadpool vs The World,2018,1.0,6.02727,3,10,99,0,15625,Thematic
248158,Thanos Rising: Avengers Infinity War,2018,2.027,7.17291,2,4,2092,0,1400,Thematic
248167,Pandoria,2018,2.48,6.69983,2,4,536,0,3960,Strategy
248182,Solar City,2020,2.6364,6.84462,1,4,195,1,6903,Thematic
248188,Heroes of Stalingrad,2019,3.0,8.14618,2,2,157,1,5908,War
248196,Pumpkin Patch: Bad Seeds,2019,1.3333,6.40872,1,3,86,0,12564,Thematic
248224,Remnants,2018,2.3333,6.17918,2,4,97,0,12127,Thematic
248226,Grackles,2018,1.6,6.22056,2,4,108,0,11991,Thematic
248332,Supply Lines of the American Revolution: The Southern Strategy,2018,2.5,7.58333,2,2,33,0,11247,War
248366,Brutality,2019,2.25,7.17922,2,4,77,1,13058,Thematic
248375,SAGA Rulebook (2nd Edition),2018,2.5,8.26404,2,6,89,0,6589,War
248385,IT Startup,2018,2.0,6.46219,2,4,82,1,12561,Thematic
248421,Sonic the Hedgehog: Crash Course,2018,2.4,6.20843,2,4,83,0,15058,Thematic
248430,Zener,2018,0.0,5.4383,2,2,47,0,18424,Thematic
248490,Atlantis Rising (Second Edition),2019,2.4571,7.77558,1,7,2309,1,631,Strategy
248496,Medvěd WRR: Karetní hra,2018,1.5,7.27778,2,4,36,0,14327,Thematic
248562,Mage Knight: Ultimate Edition,2018,4.6321,8.94937,1,5,3877,0,21926,Thematic
248567,Star Trek: Galactic Enterprises,2018,1.75,6.66179,3,8,123,0,8553,Thematic
248584,Pantone: The Game,2018,1.125,6.36378,2,20,552,0,4939,Thematic
248641,Monsterpocalypse Miniatures Game,2018,3.0,8.16674,0,0,92,0,7252,Thematic
248673,Dobbers: Quest for the Key,2019,2.5714,6.84905,1,4,95,1,10951,Thematic
248695,Samurai Jack: Back to the Past,2018,2.0,5.86382,2,5,68,0,18409,Thematic
248702,Trivial Pursuit: Classic Edition,2016,1.0,5.97352,2,6,338,0,9752,Thematic
248722,Daring Contest,2018,1.0,6.63125,4,8,32,1,14603,Thematic
248737,Pacific Rim: Extinction,2018,1.8,7.38393,2,6,56,1,10928,Thematic
248761,Bat Cup,2018,2.0,7.37483,2,4,118,0,7382,Thematic
248763,Magic: The Gathering – Heroes of Dominaria Board Game,2018,2.2857,6.69161,2,4,298,0,5484,Thematic
248830,Guardians of Xobos,2018,3.5,7.58909,2,4,55,1,10819,Thematic
248861,Metro X,2018,1.8,7.19916,1,6,1159,0,1790,Thematic
248878,FlickFleet,2018,1.6667,8.10836,2,2,134,1,6100,Thematic
248899,Tex: Fino all'ultima pallottola,2018,1.0,5.6525,2,6,52,0,17705,Thematic
248900,Ceylon,2018,2.4468,7.04243,2,4,1036,0,2178,Strategy
248909,Wurst Case Scenario,2018,1.25,6.445,2,6,120,0,10041,Family
248918,Court of the Dead: Mourners Call,2019,2.9412,7.79165,2,5,809,1,1922,Thematic
248927,Magic: The Gathering – Duel Decks: Elves vs. Inventors,2018,0.0,7.475,2,2,38,0,11302,Thematic
248928,The White Tribe: Rhodesia's War 1966-1980,2018,3.1538,8.20302,1,1,116,0,5854,War
248949,Skull Tales: Full Sail!,2019,3.8571,7.83377,1,5,780,1,2255,Thematic
248956,Fry Thief,2019,1.0,6.97079,2,2,38,1,14389,Thematic
249039,5 Minute Chase,2018,1.6,5.89785,2,4,281,1,10014,Thematic
249047,The Abandons,2019,1.6667,6.08786,1,1,117,1,15101,Thematic
249095,Blooms,2018,2.0,6.7411,2,2,153,0,7682,Abstract
249106,SPQF,2018,3.0,7.19789,2,4,166,1,5869,Thematic
249166,Zoned Out,2020,2.0,6.46591,2,4,66,0,12631,Thematic
249233,Filler,2019,1.6,6.78083,1,6,227,1,6074,Thematic
249259,War Chest,2018,2.3145,7.95128,2,4,5347,0,195,Abstract
249275,The Silver River,2020,3.1,7.02771,1,4,188,1,6789,Thematic
249277,Brazil: Imperial,2021,3.0417,8.52007,1,4,199,1,4850,Strategy
249289,Zogen,2018,2.3333,5.69635,2,6,104,0,16343,Thematic
249312,War for Indagar,2018,3.5,8.14355,1,4,31,1,12846,Thematic
249336,Worldwide Football,2018,2.0,8.20312,1,2,48,1,9410,Thematic
249362,SSO,2018,2.5,6.50455,1,6,44,1,13409,Thematic
249364,¡TACO FIGHT!,2019,1.0,6.85415,1,4,49,0,11931,Thematic
249381,The Estates,2018,2.3478,7.47664,2,5,2940,1,669,Strategy
249404,Itchy Monkey,2018,2.375,6.73331,2,4,157,1,7371,Abstract
249410,U.S. Telegraph,2018,1.6364,6.9451,2,4,320,0,4673,Strategy
249411,Cuzco,2018,2.4524,7.54456,2,4,656,0,2282,Strategy
249414,Backyard Builders Treehouse,2016,1.0,5.2781,2,5,195,0,20476,Thematic
249421,Warfighter: The WWII Pacific Combat Card Game,2019,3.4,8.17653,1,6,173,0,4898,War
249505,Nyctophobia,2018,1.75,6.17991,3,5,775,0,4958,Thematic
249550,MegaMetroCity,2019,2.3333,8.84206,1,4,63,1,11570,Thematic
249552,Ascension: Delirium,2018,2.0,7.88865,1,4,192,0,4527,Thematic
249578,The Red Dragon Inn: Allies – Spyke and Flower,2018,1.0,7.5625,2,2,56,1,9643,Thematic
249582,The Dark Summer: Normandy 1944,2021,3.0,7.91933,2,2,119,0,6083,War
249590,Nevsky: Teutons and Rus in Collision 1240-1242,2019,3.8889,8.26804,1,2,447,0,2350,War
249650,Korea: Fire and Ice,2018,2.75,7.22093,1,4,43,0,11697,War
249658,Burger Party,2018,1.0,6.18794,2,5,58,0,15164,Thematic
249670,Fae,2018,1.7143,6.60574,2,4,411,0,4811,Thematic
249673,Rolling Ranch,2019,1.1667,6.78401,2,20,733,0,3231,Thematic
249675,Desolate,2018,1.5833,7.40431,1,1,394,0,4043,Thematic
249677,Gruff: Stuff of Nightmares,2018,2.0,8.28219,1,4,73,0,9924,Thematic
249689,Sovereign Skies,2020,2.1765,7.27874,1,4,325,1,4253,Thematic
249692,Rare Roses,2019,2.0,6.78085,1,6,47,0,13432,Thematic
249703,Gentes: Deluxified Edition,2018,3.2791,7.76838,1,4,1419,1,21926,Thematic
249730,Fast Shot,2018,1.0,6.52405,2,2,79,0,10917,Thematic
249746,Nanty Narking,2019,2.25,7.60592,2,4,1095,0,1496,Thematic
249750,"Brazen Chariots: Battles for Tobruk, 1941",2019,3.5455,8.49531,1,4,128,0,5204,War
249751,Rostov '41: Race to the Don,2020,2.4444,7.67953,1,4,86,0,8121,War
249763,Claim 2,2018,1.5238,7.05079,2,2,1116,0,2100,Family
249814,Crimson Company,2019,2.2381,7.34094,1,4,508,1,3355,Strategy
249816,Taco vs. Burrito,2018,1.0,5.42455,2,4,145,1,19769,Thematic
249817,The Bark Side,2018,1.5,6.66692,3,6,65,0,12153,Thematic
249821,Codenames: Harry Potter,2018,1.6667,6.67441,2,2,843,0,3251,Family
249824,Munchkin Harry Potter Deluxe,2018,2.125,6.59796,3,6,181,0,8706,Thematic
249825,GrimmoiR,2018,1.3333,5.65625,2,2,64,0,16675,Thematic
249833,Monopoly Gamer: Mario Kart,2018,1.4167,6.23318,2,4,510,0,6608,Thematic
249868,What A Tanker!,2018,2.2,8.09708,1,12,80,0,7708,Thematic
249882,Sevilla 1503,2019,2.0,7.34309,2,5,55,1,9828,Thematic
249888,Grim Doom,2018,2.75,7.5964,2,2,76,0,9385,Thematic
249889,Shipwrights of the North Sea (Second Edition),2017,2.5714,6.9107,2,5,130,0,21926,Thematic
250051,The Seals of Cthulhu,2019,0.0,6.52415,2,2,41,1,14304,Thematic
250284,MONSTArgh!,2018,2.0,6.632,2,6,35,0,14728,Thematic
250291,Hold the Line: The American Civil War,2019,2.0,7.57056,2,2,36,1,12518,War
250309,Darwin's Choice,2019,3.0,7.56595,2,6,558,1,3564,Family
250333,Build A Cure,2018,2.8,7.44041,1,6,49,1,11813,Thematic
250348,Stock hold'em,2018,0.0,6.55535,3,6,43,0,13285,Thematic
250355,All Manor of Evil,2019,2.3333,6.66749,1,5,171,1,7586,Thematic
250396,Terminator Genisys: Rise of the Resistance,2018,2.6316,8.16803,1,4,394,1,2889,Thematic
250406,Hero Master: An Epic Game of Epic Fails,2018,3.0,6.9368,2,5,75,1,12529,Thematic
250442,Crypt,2018,1.5227,6.7101,1,4,2381,1,1875,Strategy
250448,Relative Insanity,2018,1.0,4.93554,4,12,123,0,20870,Thematic
250458,Gùgōng,2018,3.0958,7.50565,1,5,6929,1,321,Strategy
250463,Stadt Land Vollpfosten,2016,1.0,6.00567,2,10,63,0,14802,Thematic
250467,Red Alert: Space Fleet Warfare,2019,2.3333,7.87996,2,6,234,1,4141,War
250481,Meltwater: A Game of Tactical Starvation,2018,2.2667,7.53311,2,2,209,0,4849,Thematic
250488,This Guilty Land,2018,3.4667,7.5714,2,2,167,0,5355,Strategy
250525,Paleolithic,2018,1.5,6.85426,2,4,47,0,12419,Thematic
250539,The Potion,2018,1.1667,6.01277,3,7,266,0,8861,Thematic
250561,Kick-Ass: The Board Game,2018,2.8667,7.3309,1,4,547,0,3000,Thematic
250621,18Lilliput,2018,3.4138,7.21342,1,4,797,1,2287,Strategy
250643,Happiest Town,2018,1.5,6.55815,2,4,54,0,12230,Thematic
250664,Godtear,2019,2.8462,8.20152,2,2,263,1,4378,Strategy
250718,Pick Your Poison: NSFW Edition,2016,1.0,6.125,3,16,32,1,17236,Thematic
250725,Thrive,2020,1.6667,6.92254,2,2,148,1,6997,Abstract
250754,Trade on the Tigris,2018,2.7692,7.15157,3,6,351,0,3948,Thematic
250779,Sherlock: Death on the 4th of July,2018,1.6,6.49132,1,8,765,0,3812,Thematic
250780,Sherlock: Last Call,2018,1.5,6.7688,1,8,1084,0,2541,Thematic
250781,Shikoku,2018,1.8571,6.66994,3,8,256,0,6054,Thematic
250821,Battlestar Galactica: Starship Battles – Starter Set,2018,3.2143,7.97434,2,4,235,0,4585,War
250822,Title Bout 2,2017,2.6667,8.352,1,2,50,0,9640,Thematic
250834,Anomia Kids,2017,1.0,6.59242,3,6,36,0,14313,Thematic
250865,Grifters: Nexus,2018,2.0,6.8948,2,4,172,0,6462,Thematic
250870,Formosa Flowers,2018,1.0,6.13026,2,4,38,1,15844,Thematic
250878,Rebel Nox,2018,2.0,6.41742,4,6,147,0,8760,Thematic
250881,Dominations: Road to Civilization,2019,3.5714,7.57363,2,4,856,1,1878,Strategy
250905,カゲロウ (Mayfly),2016,0.0,6.25758,2,4,33,0,15342,Thematic
250963,The Island of Doctor Lucky,2018,2.0,6.66113,2,8,71,0,11333,Thematic
251026,Night Drop 2: Pegasus Bridge,2018,3.2,7.5119,2,2,42,0,10823,War
251037,1347: De Nigrae Pestis Ludo,2018,2.8333,6.49953,2,6,212,1,7835,Thematic
251053,Let's Make a Bus Route,2018,1.9,7.32148,2,5,758,0,2229,Thematic
251060,Saint Poker,2018,1.5,6.0119,2,5,42,0,16753,Thematic
251083,Pirate Tricks,2019,2.0,7.01677,3,5,62,0,9834,Thematic
251136,GiriGiri Curry,2017,1.0,6.05714,2,5,35,0,16259,Thematic
251137,Vietnam: Rumor of War,2019,4.25,6.71818,1,4,33,0,15800,War
251153,Alpenzian,2018,2.0,6.99196,1,5,56,0,11202,Thematic
251208,Game Box: Family Feud – Disney Edition,2016,0.0,4.24512,3,99,43,0,20544,Thematic
251213,The Coin Tribes' Revolt: Boudica's Rebellion Against Rome,2018,2.6667,7.12303,1,4,76,0,8800,Thematic
251219,Istanbul: Big Box,2018,2.5185,8.07422,2,5,2120,0,21926,Thematic
251228,Radetzky's March: The Hundred Hours Campaign,2018,2.3333,7.85667,1,2,60,1,8958,War
251247,Barrage,2019,4.0527,8.22651,1,4,9161,1,43,Strategy
251252,Battle of the Sexes,2012,2.0,4.14535,4,99,43,0,20455,Thematic
251253,Heroes & Treasure,2018,1.6667,8.45588,2,5,34,1,14871,Thematic
251293,Megaland,2018,1.881,6.70656,2,5,1658,0,2177,Thematic
251328,Joust,2019,2.0,5.49118,2,4,34,0,18535,Thematic
251349,Miskatonic University: The Restricted Collection,2019,1.6,6.10075,2,5,241,1,9047,Family
251350,Gem Rush (Second Edition),2018,2.0,6.96301,1,7,148,1,6947,Thematic
251364,Pacific Victory: Pacific Theater of WW2 – Second Edition,2018,3.0,7.85155,2,2,71,1,8350,War
251399,Doxie Dash,2018,1.5,6.51818,2,6,55,1,13561,Thematic
251405,Creatures and Cupcakes,2019,1.25,6.19942,2,4,86,0,12699,Thematic
251412,On Tour,2019,1.5082,7.03031,1,4,3219,1,1110,Family
251420,Choose Your Own Adventure: House of Danger,2018,1.0732,6.37328,1,99,2444,0,2637,Thematic
251433,Yokai Septet,2018,2.0,7.14247,3,4,156,1,6139,Thematic
251441,Antinomy,2019,2.0,7.0009,2,2,278,1,4977,Thematic
251442,Liberation,2018,2.2727,7.03012,2,2,346,1,4292,Thematic
251444,Penny Rails,2019,2.0,5.90833,2,2,60,0,16281,Thematic
251445,The Perfect Moment,2019,2.3333,5.9645,1,2,131,1,14470,Thematic
251481,Braintopia Beyond,2018,2.0,6.84872,2,6,39,0,13242,Thematic
251519,Efemeris,2018,2.6667,7.13379,2,4,103,1,8535,Thematic
251538,Star Wars: Han Solo Card Game,2018,1.1429,5.96174,2,4,230,0,11696,Thematic
251551,Dale of Merchants Collection,2019,2.3571,7.89066,2,4,695,1,1800,Thematic
251593,From Batavia,2018,2.0,6.18382,2,6,34,0,15585,Thematic
251622,Moneybags,2018,1.5,5.73085,3,6,211,0,14022,Thematic
251632,Bee Lives: We Will Only Know Summer,2019,3.6,6.83189,1,4,135,0,8151,Thematic
251642,CIA: Collect It All,2018,1.25,4.92609,2,5,64,1,19985,Thematic
251658,Sprawlopolis,2018,1.8471,7.45004,1,4,6110,1,401,Strategy
251660,Plunderbund,2019,3.0,7.02907,2,5,166,0,7261,Thematic
251661,Oathsworn: Into the Deepwood,2021,3.0,8.12402,1,4,74,1,10005,Thematic
251678,Railroad Ink: Blazing Red Edition,2018,1.4306,7.17903,1,6,4855,0,714,Family
251685,Tinian: The Forgotten Battle,2019,3.1667,8.05556,1,2,45,0,9666,War
251722,Triad,2018,2.75,7.45489,2,2,50,0,10093,Thematic
251723,Zombicide: Dark Side,2019,2.4,8.104,1,6,330,1,3314,Thematic
251726,CONFIDENT?,2018,1.0,6.71972,3,99,44,0,12241,Thematic
251747,Atlantic Chase,2021,3.3333,8.56108,1,2,334,0,2746,War
251830,Alhambra: Mega Box,2019,2.25,8.13331,2,6,149,1,21926,Thematic
251832,Space Cats Fight Fascism,2018,2.0,7.60196,2,4,51,1,10209,Thematic
251854,Strange Vending Machine,2018,2.0,6.18389,3,6,90,0,12004,Thematic
251890,Gunkimono,2018,1.8333,7.05105,2,5,990,0,2207,Abstract
251987,Rainbow Knights,2018,1.0,5.8866,2,6,96,0,15061,Thematic
252141,Monster Slayers of Slawia,2019,2.5,7.125,2,5,32,1,14410,Thematic
252153,Tang Garden,2020,2.5862,7.53778,1,4,2722,1,742,Family
252163,Shardhunters,2019,1.4444,7.54293,1,4,252,1,6036,Thematic
252165,Role Quest,2018,1.5,8.25,3,6,38,0,16160,Thematic
252197,One Week Ultimate Werewolf,2018,2.0,5.88612,3,7,287,0,10346,Thematic
252212,Tales of Evil,2020,2.0,7.29436,1,6,266,1,5450,Thematic
252265,Passtally,2018,2.0,6.6677,2,3,518,0,4123,Abstract
252277,Sparkle*Kitty Nights,2019,1.5,7.53714,4,8,49,0,10289,Thematic
252314,Nyctophobia: Vampire Encounter,2018,1.6667,5.87884,3,5,242,0,11238,Thematic
252323,The Incredibles: Save the Day Game,2018,1.0,6.74625,1,4,64,0,11036,Thematic
252328,Star Wars: X-Wing (Second Edition),2018,3.0435,8.23292,2,2,2066,0,529,War
252373,Azimuth: Ride The Winds,2018,2.0,6.31163,2,4,43,1,15797,Thematic
252374,FReNeTiC,2018,2.0,5.26829,2,12,41,0,18738,Thematic
252399,Vast: The Mysterious Manor,2019,3.7778,7.54054,1,5,828,1,1935,Strategy
252402,Kodama Duo,2018,1.875,6.87473,2,0,327,1,4824,Thematic
252432,Zoo Break,2019,2.5,7.98972,2,5,102,1,6715,Thematic
252446,Key Flow,2018,2.8571,7.4127,2,6,1132,0,1525,Strategy
252479,Penny Lane,2019,1.5,6.76194,2,5,237,1,5861,Thematic
252484,Meeple Party,2019,2.0,6.89888,1,5,89,1,9624,Thematic
252526,Pictomania (Second Edition),2018,1.3929,7.60556,3,6,1265,0,1239,Party
252530,JetLag,2018,1.0,6.23037,3,8,54,0,14200,Thematic
252542,The Romans,2019,3.0,7.13458,1,4,107,1,7331,Thematic
252544,Dice Summoners,2018,2.0,5.63779,2,2,95,0,19309,Thematic
252555,Bad Maps,2019,1.5,5.30012,3,5,83,0,18915,Thematic
252556,Bosk,2019,2.1143,7.00248,2,4,1373,0,1932,Abstract
252576,DC Comics Deck-Building Game: Rivals – Green Lantern vs Sinestro,2018,2.0,7.37107,2,2,150,0,6178,Thematic
252579,Gorbachev: The Fall of Communism,2018,2.0,7.57589,1,1,56,0,9965,War
252580,Monster Maker 30th Anniversary Remake Edition,2018,1.0,6.13281,2,6,32,0,16611,Thematic
252657,ルイス (luz),2014,0.0,7.21667,3,4,36,0,11781,Thematic
252684,Supertall,2018,1.3333,6.16046,2,3,109,1,12193,Thematic
252688,Enchanters: Overlords,2018,1.9167,7.51787,2,4,479,1,2945,CGS
252693,Batman: The Animated Series – Gotham City Under Siege,2018,2.2143,7.17517,1,5,474,0,3612,Thematic
252712,Carrossel,2019,2.5,6.12039,2,4,103,0,12189,Thematic
252752,Genotype: A Mendelian Genetics Game,2021,2.7586,7.67332,1,5,676,1,2073,Strategy
252776,Muse: Awakenings,2018,1.1667,7.01992,2,12,236,0,5294,Thematic
252854,Sabotage,2019,2.9375,7.35191,2,4,499,1,2986,Thematic
252877,Wreck Raiders,2019,2.5,7.50375,1,5,871,1,1998,Family
252883,TOKYO SIDEKICK,2018,2.6667,7.22385,2,4,52,0,11745,Thematic
252892,Here Comes the Dog,2018,1.0,5.49525,2,4,139,0,19147,Thematic
252901,Rats to Riches,2019,2.0,6.98605,2,5,43,1,14483,Thematic
252929,Planet,2018,1.625,6.74352,2,4,3915,0,1361,Family
252962,Sports Dice: Football,2018,0.0,6.79737,2,4,38,0,13495,Thematic
252985,"Legendary: A Marvel Deck Building Game – Marvel Studios, Phase 1",2018,2.4,7.05444,1,5,294,0,4968,Thematic
252990,Gift Party,2018,0.0,6.08581,2,5,31,0,16404,Thematic
252997,Mapmaker: The Gerrymandering Game,2019,1.5625,6.76095,1,4,484,1,4263,Abstract
253048,Legends of Signum: Battle for Vallor,2018,0.0,6.63953,2,4,43,1,19425,Thematic
253074,Exodus: Paris Nouveau,2018,2.0,6.11429,4,6,112,0,12754,Thematic
253087,Shadowrun: Sprawl Ops,2019,2.6,6.60694,2,4,241,1,7094,Thematic
253106,Narcos: The Board Game,2018,3.0,7.25392,2,5,661,0,2717,Thematic
253149,Wok Star (3rd Edition),2018,2.0,6.39711,2,4,139,1,8732,Thematic
253185,Chai,2019,1.6667,6.92515,1,5,888,1,2830,Family
253214,Escape Tales: The Awakening,2018,2.1667,7.16647,1,4,2159,0,1199,Thematic
253215,Jetpack Joyride,2019,1.1875,6.70319,1,4,771,1,3308,Thematic
253284,Ticket to Ride: New York,2018,1.2466,6.99061,2,4,5247,0,897,Family
253318,London & Northwestern,2018,0.0,6.87143,3,5,63,0,9988,Thematic
253319,Southern Pacific,2018,3.0,6.9075,3,5,60,0,10068,Thematic
253320,1834,2018,4.0,7.36441,3,5,44,0,10402,Thematic
253344,Cthulhu: Death May Die,2019,2.3782,8.1479,1,5,5654,1,126,Thematic
253368,Kingswood,2020,1.3846,6.93909,1,5,335,1,4867,Thematic
253372,Minerals,2019,1.875,7.26801,2,5,272,0,4842,Thematic
253379,Cosmic Factory,2018,1.4286,6.92053,2,6,337,0,4553,Thematic
253396,Miremarsh,2018,2.4167,7.15121,1,5,165,1,6890,Thematic
253398,Lost Cities: Rivals,2018,1.9565,6.73566,2,4,1147,0,2577,Family
253399,Journal 29: Interactive Book Game,2017,2.5385,7.03678,1,0,506,0,3498,Thematic
253470,Greedy Kingdoms,2018,1.4286,6.92805,2,2,190,0,6176,Thematic
253499,A War of Whispers,2019,2.58,7.44916,2,4,1955,1,1036,Strategy
253506,Versailles 1919,2020,2.75,7.59581,1,4,529,0,2590,Strategy
253512,Blabel,2021,1.75,7.00719,3,9,51,1,11602,Thematic
253564,Marvel Dice Masters: X-Men Forever Campaign Box,2019,0.0,7.47086,2,2,35,0,11843,Thematic
253568,Kings' Struggle,2018,2.3333,5.825,3,6,78,0,15381,Thematic
253574,Crusader Kings,2019,3.3889,6.95837,1,5,679,1,3550,Thematic
253607,1822CA,2018,4.2857,8.28395,3,7,81,0,6652,Thematic
253608,18Chesapeake,2020,3.8548,7.86804,2,6,1059,1,1214,Strategy
253618,5-Minute Marvel,2018,1.1395,6.87241,2,5,2106,0,1671,Family
253635,Ragusa,2019,2.7636,7.02022,1,5,1410,0,1839,Strategy
253652,Combat!,2019,3.3548,8.38865,1,1,214,0,4309,War
253664,Taco Cat Goat Cheese Pizza,2018,1.02,6.86756,2,8,1459,1,2219,Party
253679,Festo!,2018,2.2,6.70862,2,5,232,0,6203,Thematic
253684,Spring Meadow,2018,1.8065,7.11114,1,4,1349,0,1724,Family
253696,Fitna: The Global War in the Middle East,2020,3.2857,7.60012,2,6,83,0,7834,War
253705,Plucky Penguins,2018,0.0,6.34985,2,8,37,1,15986,Thematic
253719,Getaway Driver,2019,2.56,6.72589,2,2,924,1,2905,Thematic
253743,Fuji Koro,2019,3.0,7.01457,1,6,429,1,4131,Thematic
253756,Gorus Maximus,2018,1.3125,6.50643,1,8,826,1,3809,Thematic
253763,Expedition Luxor,2018,1.5,6.02859,2,4,161,1,10890,Thematic
253766,Atlantis: Island of Gods,2018,3.0,6.33658,2,4,117,1,10895,Thematic
253786,Don't Mess with Cthulhu Deluxe,2018,1.1667,7.33337,4,8,399,0,3527,Thematic
253807,The Few and Cursed,2020,2.5882,7.23105,1,4,413,1,3748,Thematic
253819,Monopoly: Deadpool,2017,0.0,6.9,2,6,30,0,15493,Thematic
253861,Black Skull Island,2018,1.4,5.70345,2,9,116,1,16062,Thematic
253862,Little Monster That Came For Lunch And Stayed For Tea,2018,1.5,6.17439,2,4,82,0,12773,Thematic
254017,Lindisfarne,2018,2.2963,7.00518,2,4,222,0,5457,Thematic
254018,Solenia,2018,2.1831,7.09352,1,4,2153,0,1289,Strategy
254025,Operators,2018,2.25,6.51591,2,10,44,0,14466,Thematic
254029,Grand Dog Park,2018,1.3333,6.8559,2,6,39,0,15515,Thematic
254088,Gravity Superstar,2018,1.25,6.75512,2,6,566,0,3758,Family
254110,A Thief's Fortune,2018,2.6923,6.73701,1,4,421,1,4349,Thematic
254123,Shadowrun Crossfire: Prime Runner Edition,2018,3.0,7.73795,1,4,541,0,2418,Thematic
254132,Pitchstorm,2018,1.25,7.0073,3,12,116,1,8811,Thematic
254135,Fortune City,2018,2.0,6.62474,2,4,97,0,9691,Thematic
254138,Swordcrafters Expanded Edition,2018,1.6667,7.01052,1,5,147,1,21926,Thematic
254145,Seals,2018,1.0,5.82388,2,4,67,0,16491,Thematic
254149,Señor Pepper,2018,1.0,5.36765,2,5,34,0,18271,Thematic
254157,Last Days: Zombie Apocalypse,2018,2.0,7.77826,2,0,46,0,10305,Thematic
254178,Gnomeland,2018,2.3333,5.41304,2,4,46,0,19055,Thematic
254188,Blank Slate,2018,1.125,6.79839,3,8,360,0,4879,Thematic
254189,Snow White and the Seven Dwarfs: A Gemstone Mining Game,2018,1.25,7.08933,3,7,229,0,5680,Thematic
254192,Harry Potter: Hogwarts Battle – Defence Against the Dark Arts,2019,1.7037,7.25207,2,2,1426,0,1665,Thematic
254193,Fantastic Beasts: Perilous Pursuit,2018,1.1429,6.65115,2,4,288,0,6205,Thematic
254195,Trivial Pursuit: World of Harry Potter – Ultimate Edition,2018,1.0,6.3212,2,8,146,0,10567,Thematic
254213,Boomerang,2018,1.6667,7.06199,2,4,474,1,3422,Thematic
254226,Unlock!: Exotic Adventures,2018,2.3077,7.40783,1,6,1448,0,21926,Thematic
254227,Crazy Eggz,2018,1.0,5.8131,2,4,71,0,15993,Thematic
254230,Thieves,2018,2.0,6.53324,2,2,80,0,14250,Thematic
254239,Quatre Bras 1815: Last Eagles,2019,3.4286,8.16774,2,4,124,0,5620,War
254322,Marvel Strike Teams,2018,2.0,6.52278,2,5,68,0,13212,Thematic
254341,I Would Fight The Dragon...,2018,1.0,5.56962,3,8,79,0,17640,Thematic
254386,Raccoon Tycoon,2018,2.102,7.38654,2,5,2600,1,885,Family
254394,Banned Books,2018,2.0,6.48974,1,1,115,0,9311,Thematic
254399,Love Battle! High School,2019,2.6667,6.85,2,4,64,0,11797,Thematic
254415,Legends of Novus,2019,2.0,7.06235,1,5,85,1,10528,Thematic
254417,Clickbait,2018,1.0,5.35,3,8,70,0,18459,Thematic
254419,Weird Things Humans Search For,2018,1.0,5.44399,2,20,136,0,19223,Party
254427,Incubation,2019,1.0,6.18537,2,5,136,0,10742,Thematic
254494,Dodoresque,2018,1.0,5.40175,2,4,57,1,19128,Thematic
254498,Girl Genius: The Works,2018,0.0,6.79257,2,4,37,0,13179,Thematic
254513,The Grimm Masquerade,2019,1.6667,7.00119,2,5,863,0,2560,Family
254532,Chiseled,2020,2.0,7.00473,1,4,74,1,9969,Thematic
254546,Lost Galaxy: The Intergalactic Card Game,2018,2.0,6.24316,2,4,95,0,17937,Thematic
254585,Bad Doctor,2018,2.0,5.79528,2,4,53,0,17085,Thematic
254588,Hearts and Minds: Vietnam 1965-1975 (Third Edition),2019,3.2,7.93548,1,2,211,0,4269,War
254591,Heroes of Terrinoth,2018,2.4808,7.34751,1,4,1905,0,1212,Thematic
254613,"ROLL for Your Life, Candyman!",2018,0.0,6.07636,2,4,77,0,13886,Thematic
